user_id,gcn2d_x,gcn2d_y,cluster
3634,-0.29608607,-0.28466627,1
5949,0.14910887,0.46051893,1
11172,-2.5291712,0.39733246,0
11364,-2.427486,0.55557734,0
11511,-3.1142752,0.84201473,0
11552,0.14910887,0.46051893,1
11844,-2.427486,0.55557734,0
13621,0.14910887,0.46051893,1
22713,0.5351363,-1.3475292,1
29283,-0.017393079,-0.5371932,1
50613,-1.0614377,-0.0151827065,0
56733,-5.569912,1.1556985,0
66873,-2.5707986,-0.16788204,0
69053,-3.6299582,-0.38450634,0
612473,-7.448705,0.85487115,0
621573,-6.914002,0.8635178,0
622123,0.14910887,0.46051893,1
624413,-4.4235477,-1.7347778,0
633973,1.4222014,-0.5339885,1
651403,-0.11922908,0.054119233,1
683303,-2.903969,-1.9106686,0
685063,0.14910887,0.46051893,1
693363,2.0110202,-2.4030533,1
695603,-0.6453517,0.055317637,1
704413,0.7358497,-2.817152,1
717313,-7.0884595,1.4102148,0
742143,-8.313598,0.2486558,0
754556,-4.4282255,1.2891288,0
755991,-3.1159697,0.3207623,0
759251,-2.0897124,-0.75055844,0
759869,-1.3905517,-0.41185138,0
762306,0.34310117,-0.29162502,1
775223,-1.1223074,0.023459379,0
779609,1.1927199,0.786945,1
788098,0.90257984,-0.8562948,1
788524,-5.9956865,-0.3088479,0
791766,-2.6075594,-0.4997415,0
794815,-3.243883,-0.29674044,0
797835,-3.1996715,0.44672388,0
807095,-2.2052307,-1.4490564,0
810424,-2.9483414,0.4802401,0
811350,-3.7212417,-0.5574724,0
813286,11.059253,-6.9248333,1
817652,-4.981727,1.1833386,0
818340,0.14910887,0.46051893,1
819284,-5.488427,-1.1161091,0
821424,-1.6836319,0.67694944,0
823420,1.3705101,-0.37873158,1
832651,0.5817297,-2.5918455,1
851361,0.14910887,0.46051893,1
868651,3.51278,-1.381709,1
869231,0.14910887,0.46051893,1
909901,0.42319506,-0.78808874,1
939091,0.36139977,0.08312884,1
972651,0.14910887,0.46051893,1
989151,1.1927199,0.786945,1
1035961,-1.0614377,-0.0151827065,0
1044241,1.2714782,-4.083514,1
1080161,-3.045479,-0.014319147,0
1128631,-3.2830362,0.4452529,0
1171621,-7.4347496,1.2019168,0
1344951,-8.203674,-0.9320468,0
1363701,2.9492993,-1.3823322,1
1367531,2.8232799,-4.0473194,1
1398381,-2.4767363,-3.8457851,0
1399381,-2.6355069,-0.48631123,0
1431621,-3.8324707,-2.109663,0
1435461,-4.9752703,-0.8843257,0
1497941,0.14910887,0.46051893,1
1533891,-1.0614377,-0.0151827065,0
1561801,-2.7175076,0.13920292,0
1652541,-6.5066204,-0.59555185,0
1717291,0.14910887,0.46051893,1
1769551,0.054666474,-6.398114,1
1867561,-2.1766937,0.7778134,0
1877831,0.14910887,0.46051893,1
1914301,-3.065442,0.5076238,0
1917731,3.5306036,-4.3049364,1
1947301,-2.4827414,-0.25889924,0
1982321,1.9492366,-1.1176012,1
1994321,-2.8276563,0.29422197,0
2016821,-1.0614377,-0.0151827065,0
2063181,1.3586671,-0.72186536,1
2063781,-3.7286499,1.4837918,0
2097571,-9.843134,0.27365842,0
2188001,-1.0614377,-0.0151827065,0
2224271,-4.6440377,-1.2670288,0
2261261,-2.529526,0.56908584,0
2360831,-2.0988927,0.6627585,0
2367911,-2.7326357,0.8343118,0
2400631,0.31288028,-2.7979279,1
2425151,-2.300659,-3.0790029,0
2425231,0.61119384,-2.4667609,1
2467791,-7.456232,0.0039127087,0
2718501,0.28665727,-4.7755313,1
2735591,-3.1159697,0.3207623,0
2768501,-7.1735015,1.1218245,0
2836421,-5.7404656,0.35727078,0
2858541,1.5188346,-0.3438128,1
2883841,1.3467599,-0.0049594184,1
2884771,-0.403248,-1.9539968,1
2908591,-1.1982318,0.67491347,0
2988601,-2.7376425,1.0044807,0
2996801,0.33011016,-1.5437771,1
3058701,-1.9671165,0.63643944,0
3089021,1.0365576,-2.1637688,1
3092291,-2.001735,0.5869976,0
3108351,-6.2929645,0.33323824,0
3135241,0.14910887,0.46051893,1
3250841,1.5664505,-0.6204687,1
3427261,-1.0452027,0.6521397,0
3459051,-21.549417,5.109441,0
3497941,-1.8938578,-1.4498,0
3606801,0.14910887,0.46051893,1
3630501,-4.687839,-1.2047677,0
3639301,0.14910887,0.46051893,1
3704721,1.529993,-0.5870803,1
3711001,-7.278977,2.3871646,0
4012161,-6.5832567,0.047812626,0
4073591,3.1785824,-1.4805028,1
4077671,-6.8143673,1.268105,0
4135401,-1.1788349,0.0504711,0
4147471,-3.1159697,0.3207623,0
4148391,-3.5386083,-0.28470922,0
4174131,2.9492993,-1.3823322,1
4214321,3.1785824,-1.4805028,1
4218881,-2.926689,0.5197652,0
4357271,-3.1159697,0.3207623,0
4491811,1.6783489,-0.5496827,1
4553061,-5.0431113,1.2171228,0
4620451,-3.8614252,-1.840829,0
4755321,-3.179466,0.8425742,0
4782361,1.1568525,-0.8975267,1
4848301,2.6327393,-4.5864825,1
4898091,-4.378499,-2.799537,0
4937571,-1.3075416,-2.560121,1
4969501,-5.2992005,2.0395322,0
4970411,-3.2574337,-2.3146286,0
5031151,-7.7193875,-0.3782772,0
5120691,-0.76257473,-4.648134,1
5149711,-1.7956846,0.7180699,0
5252591,0.64003706,-6.713864,1
5360012,-5.788162,0.24526747,0
5380632,-1.0697876,-2.254716,1
5392522,-3.495791,-1.8706307,0
5474222,-3.1068244,0.46740526,0
5475532,-4.9698544,1.9021795,0
5477342,-1.1223074,0.023459379,0
5507542,1.3724003,-2.2373304,1
5515522,0.20994663,-0.018856589,1
5516892,0.17352746,-0.531375,1
5524472,0.9490365,-0.03554252,1
5611932,0.7204917,-0.93936425,1
5614412,-1.0614377,-0.0151827065,0
5618162,-3.1159697,0.3207623,0
5657832,-2.1476083,0.6424946,0
5667072,-4.7618756,1.8405361,0
5680622,1.1823674,-7.045455,1
5695032,-5.150477,-0.8332497,0
5705612,-0.25232738,-0.2947905,1
5725012,1.3241007,-0.56686556,1
5774252,-3.3023355,0.875532,0
5780202,-2.9053304,0.6209055,0
5794002,-1.1755817,0.44233263,0
5820162,-1.3070717,0.30275542,0
5839882,0.60286236,-4.747336,1
5850542,-1.0614377,-0.0151827065,0
5853932,1.5188346,-0.3438128,1
5871082,-1.0614377,-0.0151827065,0
5889072,-1.9987204,-2.915148,0
5907272,-5.401981,0.64797235,0
5907282,0.14910887,0.46051893,1
5952352,2.5417917,-1.502989,1
5953552,-2.2461007,0.82099104,0
5959342,0.16371821,-0.60567397,1
5988062,-9.342581,0.22349624,0
5998492,-2.7282093,1.0113285,0
6004542,-2.2457762,0.73716563,0
6039302,0.14910887,0.46051893,1
6039912,1.1851766,-0.8122162,1
6044272,-4.1972857,-1.896348,0
6059142,-2.831043,-0.07166249,0
6092972,1.5664505,-0.6204687,1
6097272,-3.7574565,0.882252,0
6107302,-6.545155,0.5873681,0
6111952,-2.4456878,0.47063935,0
6120042,3.0082946,-1.8792181,1
6133152,-1.0614377,-0.0151827065,0
6133472,-2.4577897,-2.6048784,0
6134882,-6.215215,-1.6799158,0
6174712,-2.4738631,0.7917412,0
6184392,0.14910887,0.46051893,1
6203722,2.0144968,-0.34387243,1
6246462,-0.2463202,-1.8513898,1
6266142,-2.9749444,0.37677646,0
6278942,0.14640965,-1.0387741,1
6321752,-3.60086,1.1321542,0
6323932,0.14910887,0.46051893,1
6326912,-2.1476083,0.6424946,0
