user_id,gcn2d_x,gcn2d_y,cluster
1688,-5.026086,-0.022210333,1
3840,1.7512581,0.4893951,0
10345,1.4293858,3.528111,1
11364,-1.211095,1.4312975,1
612473,-4.174304,8.342271,1
621573,-1.6505629,5.6053305,1
624413,-5.026086,-0.022210333,1
640893,-5.026086,-0.022210333,1
654203,-5.026086,-0.022210333,1
717313,-1.6352676,5.9150634,1
742143,-3.9743254,10.025391,1
744903,-2.2381568,5.156078,1
754864,0.35697207,-1.1576692,0
759251,-3.8115313,11.401758,1
759869,-0.5212307,-1.7998041,0
763699,0.82858455,-0.12839046,0
784999,-0.6081692,-0.23084024,0
785691,-0.15143886,3.7244523,1
788524,-3.0198982,7.9124174,1
797975,-0.99972147,2.977975,1
807095,-3.8150659,6.649281,1
810424,-0.6973715,3.341894,1
813286,3.549775,-8.396769,0
817652,-2.1352434,3.374732,1
819284,-5.026086,-0.022210333,1
939091,4.8978076,-13.543828,0
972651,-1.9079467,4.7305326,1
1033841,-5.026086,-0.022210333,1
1044241,-3.1131296,8.121826,1
1045751,-3.4135437,-0.30635583,1
1171621,-1.9671544,4.955696,1
1195441,-4.145346,-0.45430765,1
1222001,0.82429934,-0.1371175,0
1344951,-4.5185056,11.364361,1
1367531,-3.6339786,-13.547098,0
1417251,-0.43218172,-3.0611868,0
1435461,-1.6261452,4.644223,1
1473431,-5.026086,-0.022210333,1
1652541,-5.0043,-10.287119,0
1815191,0.8818687,-1.6326011,0
1877831,-3.4135437,-0.30635583,1
1917731,-3.1401901,8.077397,1
1947301,-2.5663612,6.6086006,1
2012751,-0.15766738,4.1051054,1
2032411,2.8563085,1.1895648,0
2258911,1.4951404,1.7063857,0
2400631,-0.9251162,3.3697078,1
2425151,-2.1352434,3.374732,1
2445481,-5.026086,-0.022210333,1
2467791,-4.9480515,14.023283,1
2718501,-1.5915409,5.156292,1
2729061,-0.04445812,-15.450213,0
2735591,-2.1352434,3.374732,1
2768501,-4.083249,10.710878,1
2996801,0.35697207,-1.1576692,0
3058701,0.2772371,0.10821757,0
3108351,-2.6120684,6.754036,1
3135241,-5.026086,-0.022210333,1
3291691,-1.8109597,3.7908647,1
3303801,-0.19480112,-2.2178285,0
3459051,-9.007317,30.406769,1
3497941,-1.6352676,5.9150634,1
3572441,-1.5982114,4.6620183,1
3711001,0.065880105,2.7073126,1
3925681,1.2419811,1.1069115,0
3941241,1.2419811,1.1069115,0
3942881,1.2419811,1.1069115,0
3943871,1.2419811,1.1069115,0
4012161,-4.540977,-11.905045,0
4077671,-3.4135437,-0.30635583,1
4147471,-1.1014324,3.9026546,1
4218881,-1.2532691,3.4928012,1
4390331,0.8085922,-1.681429,0
4491811,0.15896511,-3.0291164,0
4556491,-0.15651773,-2.3523881,0
4620451,1.6212828,2.0639758,0
4898091,-3.4918098,9.698047,1
4937061,-0.8232409,5.2093387,1
4970411,-5.6248937,11.784605,1
5031151,-2.5111947,6.4359508,1
5045421,-0.98567486,0.039653566,0
5120691,-2.358886,6.434728,1
5392522,0.31765786,6.4144297,1
5474222,-1.480756,4.2802954,1
5489672,-0.30625972,3.4772947,1
5516892,0.904915,-1.6538645,0
5652692,-5.026086,-0.022210333,1
5680622,3.376801,-1.6618754,0
5694822,-0.18061782,0.05901381,0
5794002,-1.1764582,4.1323957,1
5820642,1.0273117,-1.8393716,0
5839882,-1.703427,5.9028864,1
5988062,-4.326482,12.298396,1
5998492,-0.8262128,1.0958489,1
6004542,-1.4664057,3.617782,1
6027752,-3.4135437,-0.30635583,1
6044272,-0.96466434,3.094733,1
6065452,1.3309258,-2.2530692,0
6083342,-1.221494,3.442968,1
6107302,-3.1833816,8.12012,1
6107392,-1.1971209,4.0288873,1
6134882,-1.7758826,5.396784,1
6433472,-2.2131338,7.120001,1
6510642,-0.23500417,-1.2887331,0
6531902,0.35697207,-1.1576692,0
6567962,-0.94022846,3.040743,1
6576492,-5.026086,-0.022210333,1
6597892,-5.026086,-0.022210333,1
6668572,-0.82990265,2.6314008,1
6691762,-2.1352434,3.374732,1
6842112,-1.1906078,2.8021855,1
6844342,-5.026086,-0.022210333,1
6877872,-0.78296936,1.7613698,1
6973182,-3.4135437,-0.30635583,1
7009202,-1.7559038,4.0309405,1
7079422,-5.026086,-0.022210333,1
7155412,0.056963395,-4.33259,0
7215512,-2.5941157,4.2497187,1
7228682,3.656491,-5.9160533,0
7228882,-5.026086,-0.022210333,1
7230172,-2.3871932,3.7366478,1
7309052,-5.026086,-0.022210333,1
7334062,-2.1352434,3.374732,1
7383122,1.8004917,-4.213398,0
7424492,-0.41342932,-1.599201,0
7424642,-1.7741536,4.7977657,1
7453982,0.9761683,-1.5310103,0
7587032,-4.8479567,0.09912814,1
7595102,-5.026086,-0.022210333,1
7597712,-5.026086,-0.022210333,1
7708472,-5.026086,-0.022210333,1
7768622,-5.026086,-0.022210333,1
7771842,-1.1541144,2.857134,1
7776912,-0.35917038,-3.477846,0
7778772,-0.73425007,2.1968768,1
7829912,-1.0858783,2.5481195,1
7847192,-2.9319184,7.584703,1
7864222,0.54703903,0.57643276,0
7922582,-0.8528189,0.31306338,0
7940822,-5.026086,-0.022210333,1
7950832,-0.61338854,0.98674744,1
7970992,0.18012512,-2.1958234,0
8143332,-1.0297457,3.3761153,1
8321062,1.0113753,-2.1217144,0
8349572,0.97281945,-1.8543311,0
8439372,-5.026086,-0.022210333,1
8442372,-5.026086,-0.022210333,1
8510242,-2.3923712,7.434295,1
8515632,-1.355322,2.6773689,1
8593912,-1.482639,3.4942853,1
8619542,-1.713938,3.600304,1
8639012,-4.145346,-0.45430765,1
8719302,-4.0982513,10.64201,1
8731312,-5.026086,-0.022210333,1
8736882,-1.8151509,5.068351,1
8775672,-2.1589189,-0.15503575,0
8808312,-1.3900716,3.7361467,1
8820062,1.1255319,3.0282528,1
8839632,-5.026086,-0.022210333,1
8859482,-2.2561977,4.7581673,1
8861112,-0.87671316,2.0402496,1
8876152,-1.4461129,4.3287983,1
8926182,-1.0381271,3.3513448,1
8932752,-0.9749851,0.84738857,1
8963722,-0.5496799,1.3758165,1
8973062,-2.3763666,7.399225,1
9003842,-1.0986378,3.1996179,1
9013682,-1.6159934,2.4303987,1
9047072,-5.026086,-0.022210333,1
9199732,-0.448201,0.48878473,0
9228902,-0.93788695,-0.12915257,0
9259662,-3.4135437,-0.30635583,1
9275052,-1.762493,4.0976524,1
9294762,-2.1352434,3.374732,1
9300262,0.44248268,-2.3334115,0
9376172,-1.9621812,5.321527,1
9420322,-5.026086,-0.022210333,1
9429962,-1.8568773,4.6216965,1
9446832,-0.027034398,-3.5250094,0
9475972,-0.9484973,2.5464633,1
9622042,-5.026086,-0.022210333,1
9624742,-0.44200408,0.42286125,0
9651842,-1.549862,3.4617531,1
9890492,-1.8491763,5.016939,1
9958922,-0.2822722,-0.12115237,0
10011422,-5.026086,-0.022210333,1
10125142,-1.4489441,2.954129,1
10284332,-0.32455346,-1.6614486,0
10286782,-5.026086,-0.022210333,1
10292482,-1.1074646,2.353293,1
10294982,-0.5650499,-1.9096382,0
10340482,-1.1936467,3.74119,1
10362072,0.26392815,0.059718795,0
10388412,-0.095963314,-3.5085816,0
10425182,1.0460106,1.3805751,0
10450772,0.7659559,3.982375,1
10451672,0.056963395,-4.33259,0
10720882,-0.87671316,2.0402496,1
10774652,1.899973,-2.2816756,0
10839562,-1.838294,5.34641,1
10850192,-2.7326314,-6.609535,0
10878852,-4.145346,-0.45430765,1
10957732,-0.519484,4.0676813,1
11178672,-1.9061115,6.989234,1
11179192,-4.145346,-0.45430765,1
11325152,-1.5972469,3.630691,1
11342242,-5.026086,-0.022210333,1
11344462,-1.3804916,3.8309357,1
11347122,-3.027978,6.4492674,1
11348282,-1.9281946,5.040929,1
11394562,0.8818687,-1.6326011,0
11402552,-1.862029,4.9456387,1
11695472,-1.7565001,5.832479,1
11719342,-1.57656,4.7819195,1
11949032,-2.1352434,3.374732,1
12089642,-1.7542189,5.010957,1
12183532,-0.93716156,1.8158873,1
12294132,1.249657,-0.65557444,0
12321952,3.458793,2.420915,0
12503802,-3.4135437,-0.30635583,1
12588712,-3.7570615,-2.438942,0
12637452,-5.026086,-0.022210333,1
12677142,-0.15812272,-1.9160422,0
12807482,-1.7719485,3.5941074,1
12848262,-3.4135437,-0.30635583,1
12993222,0.35697207,-1.1576692,0
13000572,0.34678486,3.030581,1
13000872,-0.06752463,-2.4715188,0
13065342,-5.026086,-0.022210333,1
13121172,0.22417319,-3.8078542,0
13165482,-1.7642403,2.8341596,1
13201312,-1.5062135,3.2599235,1
13218102,-1.1552802,3.7432745,1
13232322,0.28009653,-0.009090874,0
13278322,-0.9823289,3.2410994,1
13418472,-5.026086,-0.022210333,1
13442022,0.04818916,-3.9051414,0
13593042,-0.7737956,1.6019081,1
13657922,-5.026086,-0.022210333,1
13766492,-2.464775,6.7092075,1
13850422,2.2535782,-3.8664458,0
13870942,-0.832634,5.0620365,1
13896552,0.6643501,4.4128795,1
14049972,0.50450987,-2.3686717,0
14050550,-5.8476696,17.186543,1
14079041,-0.11682344,1.8740329,1
