user_id,gcn2d_x,gcn2d_y,cluster
2986,0.71346027,1.6642941,1
3634,-4.0988,0.2989076,0
9774,0.82672936,1.1514164,1
11511,0.6936516,2.5782313,1
13261,-1.1209941,-1.2910771,0
13413,0.9187645,2.0905554,1
13621,-4.3534555,-2.1156204,0
32193,-4.3534555,-2.1156204,0
43603,-4.3534555,-2.1156204,0
48903,1.3651793,1.5721946,1
69053,-1.367112,3.5104325,1
476083,-2.343807,-1.5802283,0
566923,0.31100732,-0.13427666,1
612473,0.9634846,3.5346687,1
621533,-4.3534555,-2.1156204,0
623033,-4.3534555,-2.1156204,0
633973,1.3651793,1.5721946,1
640893,-4.3534555,-2.1156204,0
641003,-1.7795295,-2.6021059,0
645503,-6.2127914,-3.426414,0
651403,-1.7319602,-2.245987,0
657433,0.46323985,0.8372876,1
659883,-2.6947994,-2.1326535,0
666913,-4.3534555,-2.1156204,0
683303,-3.6183128,-0.890465,0
683523,-4.3534555,-2.1156204,0
685063,-1.5774875,1.7114669,1
704543,0.91101384,2.0903223,1
726393,-3.204072,2.2034938,1
735213,-0.3201409,5.709068,1
742143,2.2789953,7.439343,1
742443,-1.0462741,-1.713155,0
755504,-1.7319602,-2.245987,0
759251,2.8091774,7.420403,1
759869,-1.2680693,-1.279427,0
765133,0.82869107,1.2523606,1
779609,-4.3250628,-2.9966242,0
783891,-4.3662405,-1.0923933,0
784628,-0.40715787,3.075897,1
784851,-1.5494986,-2.2121868,0
786764,-4.3534555,-2.1156204,0
788117,0.5402165,-3.1785674,0
788524,3.6140833,7.6979165,1
797206,-3.5750327,-1.4143575,0
797835,0.89235586,1.3116432,1
797975,-1.2590847,-0.32182857,0
801428,-1.317015,-2.966305,0
807095,-4.082985,-2.0248964,0
813286,-1.1692384,3.7124822,1
817652,-3.1094487,-1.2689548,0
818340,-4.3534555,-2.1156204,0
819284,-4.0850515,0.005719992,0
851211,-4.301824,-1.557193,0
859081,-3.6183128,-0.890465,0
875971,-1.317015,-2.966305,0
879881,0.98539037,-1.3085159,1
887691,0.31100732,-0.13427666,1
909901,-3.1131043,-3.7736619,0
913041,-2.8606408,-3.593867,0
939091,-2.030005,0.9196522,1
953491,-2.6424532,-1.3021564,0
972651,1.6344062,6.2586727,1
1044241,-3.1094487,-1.2689548,0
1169321,0.20525363,0.66342133,1
1171621,1.7183788,4.4964647,1
1223101,-3.3798726,2.3655014,1
1235411,0.20525363,0.66342133,1
1239971,-0.3521945,2.4461386,1
1337371,-2.3449063,-2.490593,0
1344951,0.55060214,3.8979976,1
1367531,-3.845966,-0.82608694,0
1417921,-2.6467302,-1.471683,0
1464721,-2.9830074,-3.119436,0
1467621,-2.278391,0.5479317,0
1621271,-4.3534555,-2.1156204,0
1652541,3.8911648,8.0122595,1
1717291,-3.4551156,1.7977151,0
1759181,0.5402165,-3.1785674,0
1820451,-3.2006717,-3.9473872,0
1877831,-5.0731034,1.7790179,0
1917731,1.9452444,6.2241244,1
1969261,-3.0728192,-0.617762,0
2063181,0.5402165,-3.1785674,0
2067661,0.94612193,3.9488833,1
2097571,0.08714236,1.8675067,1
2105131,-0.65586966,-1.8682846,0
2224271,0.4722649,5.954252,1
2261261,0.6510932,2.2889702,1
