user_id,gcn2d_x,gcn2d_y,cluster
9774,0.39977196,-1.163592,0
10231,0.6169487,2.6971428,1
13621,0.29942444,-1.7086866,0
17773,2.8780181,-0.2569772,0
22713,-0.36717016,1.4768881,1
50613,0.3168735,-1.8144006,0
59173,1.1275907,0.35163552,0
66873,-0.6976026,-1.540305,0
69053,1.1583328,-2.7095823,0
465973,0.31528112,6.7644386,1
476083,2.2931955,4.147871,1
612473,3.856825,-6.305664,0
621573,1.4600248,-4.223214,0
624413,-2.577308,-2.0510771,0
624453,-2.577308,-2.0510771,0
636143,-2.577308,-2.0510771,0
643753,0.6169487,2.6971428,1
685063,-2.577308,-2.0510771,0
696163,0.6169487,2.6971428,1
698223,0.39977196,-1.163592,0
704413,-1.4567511,0.85042155,1
717313,-0.8055096,-1.8638755,0
742143,3.520935,-9.011094,0
754864,-2.577308,-2.0510771,0
755296,1.1470704,-1.6061704,0
755991,-0.097685926,-2.0014517,0
756161,-0.7133149,-1.0759174,0
756287,-3.028958,-0.64628685,0
759251,3.3009732,-7.314243,0
775142,-3.6655068,-0.8067043,0
781293,-2.577308,-2.0510771,0
786764,0.68657184,-3.306867,0
788524,1.7872856,-4.622447,0
797835,0.22317596,-2.9273937,0
807095,9.891544,1.3503319,1
809510,-0.83601695,4.495522,1
810424,0.8004549,-1.8552626,0
813286,1.0842795,-3.0683777,0
816653,0.9175328,-2.9088175,0
817652,-3.7873006,-0.06409328,0
819284,-4.219197,1.3777009,1
821351,1.7638795,-1.644819,0
822441,2.0396404,-0.64287037,0
887691,-0.6308018,0.86256075,1
939091,2.6977546,-2.757337,0
967501,-2.577308,-2.0510771,0
972651,2.0008578,-4.4917254,0
973531,-3.146026,0.2353873,0
1002571,0.18574648,0.3684476,0
1024601,0.09485013,3.294724,1
1044241,4.5989156,3.1124146,1
1077971,-2.577308,-2.0510771,0
1119741,1.0266781,2.9127836,1
1171621,0.9632951,-3.1146157,0
1296661,-3.028958,-0.64628685,0
1344951,1.8864621,-4.576689,0
1367531,-0.21029882,-2.9043257,0
1397911,2.2638662,-0.20046493,0
