user_id,gcn2d_x,gcn2d_y,cluster
1688,-3.758546,-0.3316323,0
2654,-0.11566251,0.4202199,0
3832,-0.6410352,3.7961652,0
7694,1.4161065,0.625571,1
10416,0.53524214,0.72742665,0
12301,-0.9872335,3.0953805,0
12428,-3.758546,-0.3316323,0
12917,0.60749924,-1.9189857,1
13263,-2.1197534,5.182724,0
13581,-1.3751336,1.9714891,0
20503,1.0343136,-4.3094316,1
69053,-1.096364,1.8777332,0
69583,0.3059694,-0.84957993,1
298073,-1.0292213,1.9488994,0
483223,-1.0461637,3.2575762,0
566923,0.7498286,-1.7333186,1
612473,-1.191679,1.8261708,0
621533,-0.24155988,0.7789832,0
621573,-2.1468077,6.377282,0
622123,1.7763278,3.0720298,0
624413,2.1721623,1.6337715,0
629133,-3.758546,-0.3316323,0
649943,-0.95815384,1.4596211,0
651403,0.7164378,0.19872035,1
659883,-1.2919768,1.9763672,0
668563,0.26399714,-0.85328144,1
670693,2.3266308,2.069544,0
681293,0.80557793,1.8435428,0
690293,0.9681642,-3.106864,1
712523,-1.1268,1.8200876,0
715283,1.1962111,-2.9035177,1
717313,0.40540272,1.7536103,0
737353,-0.19377686,1.7621133,0
742143,-3.7709274,11.7083,0
743203,-2.223094,2.17906,0
744453,-3.758546,-0.3316323,0
755753,-1.2704936,1.7181761,0
755991,-0.16140945,-1.7235471,1
759126,2.2698467,1.5567275,0
759251,-2.6133602,8.538912,0
759869,0.17711218,-1.6813309,1
779609,-3.758546,-0.3316323,0
784304,2.30184,-2.5993264,1
784519,-1.6180011,1.0624493,0
788524,-1.8844326,7.182009,0
793517,-3.758546,-0.3316323,0
797835,-0.118858136,1.7799792,0
797975,-2.1478672,3.7261243,0
806383,-0.7798441,2.6279793,0
807095,-1.6785034,0.41518164,0
810424,-0.7131459,3.0096488,0
811350,2.5894883,2.009313,0
813286,-3.1408546,5.8249764,0
817652,-3.758546,-0.3316323,0
823825,-0.85765934,3.2460775,0
873201,1.1929219,-2.9767764,1
877021,2.081031,-1.3742435,1
939091,-2.9911635,6.912147,0
950531,-2.3330052,-1.0670991,0
972651,-1.7341081,4.731052,0
1004331,-0.012534442,-1.5073558,1
1027831,1.1834664,1.2104592,0
1044241,-0.28637356,-1.8349466,1
1171621,-2.277532,3.9438689,0
1175221,-3.758546,-0.3316323,0
1286821,0.66241014,-2.7113454,1
1344951,-1.7767572,6.9487004,0
1367531,-1.2420388,-6.842677,1
1405251,-1.1268,1.8200876,0
1429761,1.1655143,-0.16331339,1
1435461,-2.3014512,6.692469,0
1455431,-3.758546,-0.3316323,0
1467621,-1.5001861,1.1689656,0
1621271,-3.758546,-0.3316323,0
1652541,-2.199234,5.8951254,0
1709921,0.4349754,-0.64513004,1
1716121,-3.758546,-0.3316323,0
1775731,-2.256308,-1.3762811,0
1781551,0.15776505,-2.1132193,1
1797991,2.6962154,-2.4746444,1
1819261,-0.40698108,0.74479914,0
1877831,2.7067926,0.8013276,1
1917731,-2.7551932,6.827078,0
1947301,-1.1852162,4.93286,0
2030711,-0.9261948,1.9524461,0
2032411,-4.4606767,8.197622,0
2063181,-0.31303042,0.7733401,0
2097571,-1.5264187,6.074752,0
2207861,-3.758546,-0.3316323,0
2224271,-0.49644908,2.947052,0
2261261,-0.28824633,2.1830916,0
2276201,-0.2001309,1.8471392,0
2315131,1.7330245,-5.705131,1
2353501,0.26399714,-0.85328144,1
2354881,-1.4888041,3.56753,0
2360831,-0.95815384,1.4596211,0
2400631,0.62067556,-7.621965,1
2450291,-3.2474926,7.3129544,0
2467791,-3.336869,8.859588,0
2718501,0.6577097,1.6587855,0
2729061,-1.484428,4.5704317,0
2735591,-3.758546,-0.3316323,0
2753341,3.3038247,-0.15785699,1
2768501,-5.3458734,10.156373,0
2836421,-0.9775419,4.185233,0
2884771,-0.59429497,4.5888724,0
2931551,-1.1217688,2.1384473,0
2961431,-3.758546,-0.3316323,0
2986671,-0.691019,1.5759201,0
2996801,-3.758546,-0.3316323,0
3062691,-1.096364,1.8777332,0
3108351,-2.279721,6.207259,0
3260961,-3.758546,-0.3316323,0
3291691,-3.758546,-0.3316323,0
3459051,-11.906602,23.244942,0
3533231,0.023484705,-1.8305305,1
3554911,0.66241014,-2.7113454,1
3630501,-0.4563318,2.148657,0
3711001,-4.2081647,7.1091595,0
3934221,-1.6665419,0.48283792,0
3943871,-3.758546,-0.3316323,0
4012161,-3.4321558,8.2540865,0
4077671,-1.0794681,2.56377,0
4135401,-1.5260258,1.9653484,0
4207961,1.6632949,-3.9477367,1
4214321,1.1057858,-2.6661987,1
4218881,-0.25588006,1.2927868,0
4233671,-0.15687986,-0.4956992,1
4243691,-3.758546,-0.3316323,0
4406381,2.2773242,-0.7995447,1
4507521,-0.9363688,1.4000239,0
4537361,-3.758546,-0.3316323,0
4553061,-6.242303,10.193878,0
4755321,-2.220416,3.4496398,0
4848301,-3.758546,-0.3316323,0
4898091,-1.9875474,6.139096,0
4902991,2.5404825,0.8353794,1
4906211,1.1541075,0.5512402,1
4937061,0.59952164,0.45584348,0
4970411,-2.9749243,9.705964,0
5031151,-1.6614534,7.039175,0
5045421,-1.5965768,1.0676727,0
5120691,4.1201553,2.150154,1
5149711,-1.7796556,4.4463406,0
5160461,-0.19390254,0.79704595,0
5360012,-7.132453,13.973422,0
5392522,-2.2949538,2.89032,0
5411042,-0.9327909,0.1766938,0
5477342,-1.2653627,0.9465141,0
5526692,-1.5680151,2.6211486,0
5618162,0.12120574,-2.8293724,1
5641772,-1.0027747,1.6678889,0
5647632,1.1962111,-2.9035177,1
5663192,-3.758546,-0.3316323,0
5676952,0.4097591,2.1387384,0
5680622,3.581379,-5.478593,1
5694822,-0.11427222,0.9873286,0
5695032,-0.8509049,3.5065773,0
5703342,-2.256308,-1.3762811,0
5705612,-0.207057,-1.4230266,1
5718732,0.49226066,-0.74667084,1
5741722,-1.1834469,4.104874,0
5774252,-2.976936,4.6030293,0
5794002,-0.9886575,1.656528,0
5801472,1.6207143,-4.173507,1
5811192,-0.37070584,0.56745476,0
5839882,-0.9336344,2.3988817,0
5850542,-1.0523837,2.6289291,0
5880102,-0.010285051,-1.7188892,1
5907272,-1.5746557,5.5742216,0
5959342,-1.0146136,2.938432,0
5977822,0.66241014,-2.7113454,1
5988062,-2.9974132,8.741267,0
5988592,-0.09045206,1.7656075,0
5998492,-0.21738476,-0.0008273624,0
6004542,0.2585949,0.6436555,0
6013662,-0.96612334,1.8525742,0
6021882,-0.75890225,1.59944,0
6021962,-0.207057,-1.4230266,1
6035812,-3.758546,-0.3316323,0
6039302,-3.758546,-0.3316323,0
6083342,-1.4812835,1.7657367,0
6097272,-2.1354022,3.6903791,0
6107302,-2.359304,4.3515553,0
6107392,-0.73677474,1.907335,0
6107422,-2.434248,-4.745212,1
6133152,0.6964245,2.0868223,0
6134882,0.15835418,1.5701467,0
6203722,-1.5004296,3.0194776,0
6246462,-0.042601548,-0.041337132,0
6266142,-0.929287,1.4020783,0
6397742,0.35608405,-1.7206514,1
6425602,0.26399714,-0.85328144,1
6433472,-0.13788067,4.36481,0
6451342,-0.12890537,-1.7880627,1
6484742,0.8004658,-1.7247722,1
6531902,-1.0866437,6.2515078,0
6628702,-0.9503171,2.7226126,0
6634632,-0.46068683,-1.2216519,1
6653022,1.0028919,2.8124037,0
6692952,-1.1877285,2.6571062,0
6735142,-3.758546,-0.3316323,0
6753242,3.0163355,0.40525326,1
6794502,0.6305394,1.8993,0
6825792,-3.758546,-0.3316323,0
6829962,-3.758546,-0.3316323,0
6843302,-3.758546,-0.3316323,0
6862572,-1.3024572,4.204218,0
6883122,-1.3803185,2.4026072,0
6965382,-0.7469808,1.9873004,0
7002512,-0.16285451,-0.32047024,1
7005172,-1.5022268,4.7425227,0
7009202,-3.2954676,7.488803,0
7010872,-3.758546,-0.3316323,0
7015112,-0.950073,0.36495385,0
7042572,-0.82177573,1.2894996,0
7044082,-1.936253,3.284096,0
7068302,-0.074885815,-1.5827879,1
7101812,-0.8067677,1.5146908,0
7177512,0.8854861,-0.5564884,1
7215512,-2.3041432,6.4812326,0
7227662,0.16960692,-1.3392578,1
7230172,-3.758546,-0.3316323,0
7235452,-3.758546,-0.3316323,0
7253382,-0.7980202,1.9056021,0
7272252,-0.5281082,0.9805687,0
7309052,-2.256308,-1.3762811,0
7339572,-1.0875299,1.5918478,0
7345142,-0.7202542,2.577307,0
7377622,-0.6569199,1.8137503,0
7385622,2.5844083,-1.7870824,1
7401212,1.8106936,-6.659696,1
7409662,1.316535,-0.38193616,1
7421502,-1.8497537,2.4482617,0
7424492,-3.758546,-0.3316323,0
7424642,-1.824903,6.3726373,0
7429102,-1.2116622,4.8095565,0
7431372,1.1279316,1.6333083,0
