user_id,gcn2d_x,gcn2d_y,cluster
3205,0.43737802,1.4073821,1
5034,-0.2503959,-0.61254245,0
5949,-5.613919,0.7204006,0
9774,-0.2503959,-0.61254245,0
10078,-5.613919,0.7204006,0
10938,-5.613919,0.7204006,0
11552,-2.8240287,3.4135578,1
11844,-0.82531345,-1.0835723,0
13621,0.7175334,0.5301104,1
22713,0.6613074,2.0307102,1
29283,2.1025014,2.2862563,1
43603,-5.613919,0.7204006,0
50613,-0.2503959,-0.61254245,0
56733,-1.0362839,-1.2852219,0
69053,-1.3595918,-1.653731,0
133093,-5.613919,0.7204006,0
611073,0.9355222,0.3063887,1
612473,-2.6680746,-1.9448057,0
621573,-3.5182855,-4.4016037,0
621713,-5.613919,0.7204006,0
624413,-3.2033033,-2.6353335,0
627423,-0.9067665,-1.0194765,0
640893,0.3825536,0.6674051,1
651403,1.5601379,1.2266513,1
654203,-1.0500399,-0.826585,0
676573,4.2562213,8.990637,1
683303,-5.613919,0.7204006,0
685063,0.10782043,4.182641,1
693363,1.2831966,3.333591,1
702253,-0.79443383,-0.89115936,0
717313,-2.9772391,-1.4163991,0
741283,-3.730027,-2.3777893,0
742143,-7.161503,-6.96482,0
755991,-3.415757,-1.3560433,0
759251,-7.116913,-6.9395986,0
759869,1.0258433,1.2288934,1
775223,-0.25898382,-0.6130349,0
779609,-0.26726317,4.812609,1
786764,-0.10373441,0.20337418,0
788098,-0.62736297,0.75663805,0
788524,-5.7427783,-5.767523,0
790000,-1.3197569,-1.5604988,0
797835,-1.475838,-2.0205653,0
797975,-0.7148868,-0.7782568,0
807095,-8.650828,-8.600038,0
810424,-0.9501821,-0.49649188,0
811350,-5.613919,0.7204006,0
812660,-2.5145473,-2.5809216,0
813286,11.728652,4.174799,1
817652,-2.4010673,-1.6548253,0
819284,-4.683935,-3.5842538,0
821142,-5.613919,0.7204006,0
822441,0.35692382,1.3833476,1
832651,3.2837605,3.4099846,1
868651,0.18739909,2.7078042,1
884741,0.70018363,2.7927563,1
909901,-5.613919,0.7204006,0
928481,1.8354772,2.8710647,1
928941,-2.4806306,1.6302478,0
939091,-1.7924808,-2.725244,0
972651,-3.677083,-3.5691004,0
972811,-1.6746181,2.4197636,1
989151,-5.613919,0.7204006,0
1035961,-0.2503959,-0.61254245,0
1044241,3.5220726,8.447838,1
1068831,-3.8446589,0.2882326,0
1080161,-1.3093086,-0.8709766,0
1171621,-1.9076748,-2.5563717,0
1174241,-2.0504236,-2.0511754,0
1191631,0.92153907,0.56477314,1
1198481,-1.661846,4.175636,1
1198821,-0.80401635,-0.72039044,0
1344951,-5.5466228,-4.105278,0
1367531,3.8236818,4.6626816,1
1399381,0.35692382,1.3833476,1
1435461,-1.3047819,-1.4557151,0
1455431,-3.6254334,-3.1262224,0
1469091,-0.31028235,-0.72817,0
1508831,0.6962769,3.6258473,1
1533891,-0.2503959,-0.61254245,0
1536471,0.33089072,0.005691273,0
1561801,-2.479531,-0.3993728,0
1621271,0.79444635,2.7671404,1
1652541,-5.0379663,-3.5323985,0
1717291,0.10782043,4.182641,1
1799101,-0.74950194,-0.7304277,0
1914301,-0.25898382,-0.6130349,0
1917731,-0.70203036,2.6529014,1
