user_id,original_author,nb_retweeted
2654,24733117,2
11172,1234894951575519237,2
24563,19321042,3
66873,10666172,2
66873,310746442,2
290883,114744833,2
476083,594749537,3
705883,15305044,2
756287,15169032,2
765621,123504748,6
767396,60783724,2
797444,387209768,2
797835,597076862,2
797835,3245069205,2
797835,933440778394841088,2
803644,4012161,2
813670,248168493,2
819772,253998571,2
823420,1043185714437992449,2
868651,1323730225067339784,2
883761,55323056,2
885811,21150492,2
1080161,15088481,2
1171621,401775393,2
1251131,34317032,2
1278031,123504748,2
1417921,16988038,2
1450801,18080108,2
1450801,18809812,2
1450801,1193823126309818368,2
1460971,1606037975409762305,2
1485951,2525593142,2
1497941,168209639,2
1621271,46670048,2
1819261,16285830,2
1912681,10666172,2
1947301,912278708349698048,2
1962001,455937214,2
1994321,25049056,2
2052911,129286218,2
2063181,707231479047315456,2
2063181,1400978147198345220,2
2067661,129984826,4
2067661,201534770,2
2067661,439759589,2
2188001,15088481,2
2188001,3245069205,2
2336931,10666172,2
2798701,1229443127435546627,2
2882271,15088481,2
2890961,3957234947,2
2933891,34317032,2
3058701,89742111,3
3092291,827006450,2
3108351,37681531,4
3384751,123504748,3
3384751,1193823126309818368,3
3459051,223416400,2
3568411,707231479047315456,2
3632161,260478229,2
4012161,251721054,2
4012161,845553265,5
4039221,1430211561491206147,2
4077671,106284796,3
4147471,803410987172921344,2
4174061,15088481,2
4214321,1323730225067339784,3
4214321,1349149096909668363,2
4252031,2666969059,2
4491811,15088481,2
4500691,455882215,3
4507521,1270133776748855304,2
4615341,1349149096909668363,2
4621881,21150492,2
4621881,1477731675043946499,2
5387412,882759681667588096,3
5417492,60783724,2
5445282,147347769,3
5474222,708083649078501376,2
5477342,3245069205,7
5477342,1179416455600889864,2
5516892,3005897708,2
5516892,1349149096909668363,8
5659662,380648579,2
5661732,1185654366478491653,2
5689782,21150492,2
5771902,2184934963,3
5771902,3245069205,2
5794002,21150492,3
5794002,123504748,5
5794002,1060632416434434049,3
5794002,1081945529112821762,2
5794002,1193823126309818368,4
5801472,1213227521392558080,2
5839882,45792001,2
5849252,1323730225067339784,2
5849252,1349149096909668363,4
5864232,356840743,2
5874292,21150492,3
5952352,755135678422327296,2
5952352,801203059359678464,2
5952352,1499260140163571715,3
6004542,18809812,2
6004542,21150492,4
6004542,123504748,2
6004542,154041734,2
6004542,1193823126309818368,2
6046222,344395626,2
6073052,1957610664,2
6073052,2276080412,3
6073052,1349149096909668363,2
6107302,807095,4
6107302,1652541,4
6107302,7424642,2
6107302,15461733,2
6107302,17463923,2
6107302,20068053,2
6107302,34317032,4
6107302,113062227,2
6107302,162118290,4
6107302,380648579,2
6107302,783719151684685824,2
6107302,791812078730223616,2
6111952,2184934963,2
6111952,2270905347,2
6111952,3245069205,4
6121312,1349149096909668363,2
6124022,1183529141867614210,2
6165492,123504748,4
6262812,3245069205,2
6266142,487812528,2
6266142,2184934963,4
6266142,1452337916701777928,2
6278942,709294370155933697,5
6278942,1510780961281409025,2
6278942,1556190161230213120,3
6312272,3245069205,2
6340592,725725367630090240,2
6479522,2184934963,2
6487292,243907481,2
6700382,15082486,2
6701022,956250134786002944,2
6818222,755135678422327296,2
6863692,21150492,2
6863692,123504748,2
6863692,755135678422327296,2
6863692,801203059359678464,2
6877872,260478229,2
6879522,2238117590,2
6892002,30299914,2
6931502,622344846,2
6972812,82638578,2
6996062,1043185714437992449,2
6996062,1355721251180961792,2
7005172,350852406,2
7101812,15110431,3
7166582,963059521,2
7177892,886398296146706432,2
7262682,15088481,3
7262682,1234894951575519237,3
7265112,811229675758505984,2
7318362,1327283366195044358,2
7362812,1006419421244678144,2
7381892,882759681667588096,2
7409032,342668651,3
7424492,16973333,2
7424492,1038150281794646017,2
7453982,15461733,2
7453982,2184934963,2
7598582,956250134786002944,3
7610172,406309480,2
7744362,1043185714437992449,2
7775092,123504748,2
7775092,1193823126309818368,6
7775092,1552795969959636992,3
7777302,344395626,2
7799482,123504748,2
7829912,1323730225067339784,3
7829912,1349149096909668363,5
7890622,18856867,2
7891552,600958397,5
7891552,3980516359,3
7892372,3245069205,2
7892372,1311983152643137537,2
7892372,1471232646294474763,2
7922582,39347929,2
7922582,55323056,4
