user_id,original_author,nb_retweeted
3634,378643551,2
11172,79749258,2
13621,818340,3
22713,756331316,2
51943,380648579,2
56733,1468622868032466946,2
69053,2557446343,2
624413,32696158,2
633973,31583101,2
640893,16117029,3
651403,2365887990,2
651403,715582520197156865,2
695603,32913997,2
704413,2448077035,2
762306,380648579,3
791766,48093881,2
797835,211953429,2
797835,237244779,11
797835,597076862,2
819284,16688755,2
821424,1089151295397621760,2
823057,627574372,2
868651,738080573365702657,2
909901,378643551,2
1044241,260478229,2
1044241,1090715513586679813,2
1110191,715582520197156865,2
1128631,14106829,2
1147201,378643551,2
1171621,14779408,2
1171621,48093881,2
1171621,140252240,6
1171621,216056059,6
1171621,229016226,5
1171621,241731661,2
1171621,290180065,3
1171621,401775393,7
1171621,420100653,16
1171621,637196658,2
1171621,1618691779,2
1171621,1655155986,3
1171621,901352038344294400,2
1171621,956250134786002944,2
1171621,1045360120987701248,2
1171621,1170057716167008256,2
1363701,801203059359678464,2
1367531,1336852817886253057,3
1431621,34370797,2
1497941,966687795405316096,2
1867561,1467080747479666691,6
1914301,1320250946916651015,3
1974721,480196886,2
1994321,25049056,8
2063181,18080108,2
2063181,95869752,2
2188001,956250134786002944,2
2690951,17984820,2
2908591,123504748,2
2955691,229016226,2
2988601,216056059,2
3158131,110326494,2
3427261,1045311759660257280,2
3459051,4077671,2
3459051,7009202,2
3459051,9329202,4
3459051,17062028,2
3459051,17534649,3
3606801,1433512862639611906,2
3617901,1264950281181200388,2
3704721,855483824351924224,3
3711001,1468622868032466946,3
4073591,738080573365702657,2
4077671,28008289,6
4077671,106284796,2
4147471,2365887990,2
4174131,801203059359678464,2
4214321,738080573365702657,2
4218881,378643551,3
4218881,401775393,3
4218881,1086368682,2
4304771,63956002,2
4491811,38975663,2
4491811,378643551,3
4755321,50560529,3
4937571,2943429444,2
4970411,18526996,3
4970411,1045007042027474944,2
5149711,1238370241169616897,2
5475532,143686967,5
5477342,299273962,6
5477342,956250134786002944,2
5507542,15446531,2
5516892,2365887990,3
5560742,20508720,2
5618162,2365887990,3
5774252,254515782,2
5774252,1326889278664658951,3
5780202,224495471,4
5794002,21150492,2
5820162,18080108,3
5820162,21150492,5
5820162,123504748,2
5820162,2474749586,3
5820162,1090739797386117121,2
5839882,121858259,2
5850542,956250134786002944,2
5902352,4898091,2
5952352,801203059359678464,2
5952352,855483824351924224,2
5952352,1361785376747122691,2
5959342,15876845,2
5977822,214112168,2
5998492,20650387,2
5998492,216056059,10
5998492,1081671504088174592,2
6004542,21150492,3
6004542,123504748,2
6097272,25960714,2
6097272,581798418,3
6097272,611278121,3
6102652,19402238,2
6107302,759251,2
6107302,1435461,2
6107302,8963722,2
6107302,14293310,2
6107302,14559745,2
6107302,15110431,5
6107302,19918353,2
6107302,23922797,4
6107302,32372834,4
6107302,34713362,2
6107302,162118290,4
6107302,295793915,2
6107302,380648579,2
6107302,436429668,3
6107302,611278121,3
6107302,783719151684685824,5
6107302,905822407654604800,2
6107392,575211694,2
6111952,956250134786002944,3
6111952,1147865396709593088,2
6120042,13298072,2
6120042,1957568797,2
6174712,94079202,2
6174712,346304908,7
6195402,12588712,2
6203722,866958995784970241,2
6266142,49541179,2
6321752,591211894,3
6321752,867351037,2
6406322,32201814,3
6452622,22737278,2
6509832,284920800,7
6531902,211953429,2
6531902,1167826204910673921,2
6567962,3459051,2
6692952,344395626,2
6821772,970677199761178624,4
6872422,774195721000087552,2
6877872,378643551,2
6973182,19050314,2
6973182,37115912,5
7005172,956250134786002944,3
7009202,44170913,4
7009202,82815121,2
7009202,1361914237,2
7132522,22737278,2
7198252,21786618,2
7214472,102594136,2
7215402,422104815,2
7215512,1924267292,2
7215512,2648302411,3
7228882,25960714,2
7228882,1967889907,2
7262682,2184934963,2
7262682,1147865396709593088,2
7280632,16958346,2
7318362,117777690,4
7377622,4898091,2
7401212,1213227521392558080,2
7413852,102594136,2
7424492,16973333,2
7481102,216056059,2
7503162,15876845,2
7545142,2474749586,2
7568902,912278708349698048,2
7703052,14106829,2
7732612,956250134786002944,3
7771262,80802900,2
7771842,1492256935038447617,2
7796912,1652541,3
7796912,34713362,2
7796912,588261604,3
7797552,1256308051533090818,2
7807292,86373006,3
7807292,3562471635,2
7807292,823759210919952386,2
7815932,37636162,2
7816702,28817015,2
7851822,2365887990,2
7892372,1394759320496218112,2
7900802,4285168878,2
7936372,277889424,2
7950832,30644410,2
7950832,701725963,2
7951022,1467080747479666691,5
8039552,243032876,2
