user_id,original_author,nb_retweeted
1999,1051171,2
1999,2355243272,2
2840,743836563302420480,2
3634,378643551,2
4977,1652541,2
9774,956250134786002944,2
11364,34317032,2
17773,471287735,2
42203,2845152529,2
50613,956250134786002944,2
66003,755135678422327296,2
66873,6134882,2
69053,17793878,2
69053,19539716,2
69053,3308920474,2
69053,1450174360346574850,6
73843,14223960,3
74613,1090715513586679813,2
476083,2396910715,2
609213,1226329195,2
611073,123504748,2
621713,1571068567,3
633973,129943834,4
635553,138203134,2
640893,1213227521392558080,2
651403,390039185,2
672213,1949789970,2
678403,24957236,2
681873,380268462,2
682473,47472885,2
702253,2153170573,2
736643,325385270,2
788098,14296273,2
788098,51241574,3
805820,521485187,2
807945,47063142,2
821351,480196886,3
877531,110326494,2
1034621,4842843378,2
1044241,16228479,2
1080161,811229675758505984,2
1106271,707231479047315456,2
1128631,14106829,2
1171621,14588121,2
1171621,109338845,2
1171621,140252240,2
1171621,216056059,7
1171621,420100653,4
1171621,524686117,2
1218261,813286,2
1221471,3188447983,2
1235411,34317032,3
1288331,878284831,2
1314811,138203134,2
1337371,39979971,2
1366811,70736359,2
1367531,1336852817886253057,7
1395441,948946378939609089,2
1397911,716813053,2
1407431,18713552,2
1435461,14603515,2
1652541,15110431,2
1717291,1143488464454918144,2
1759181,18906561,2
1819261,380268462,4
1840111,972611390757310464,2
1914301,75742264,2
1914301,93888820,2
1914301,1502339366,2
1917731,2393149183,2
1969261,47063142,2
1994321,25049056,6
2052911,1417051838831005697,2
2063181,21651982,2
2063181,707231479047315456,3
2064031,582496527,2
2108531,1281794005,2
2188001,3005897708,2
2188001,956250134786002944,5
2223531,242555999,2
2315131,2853461537,2
2570001,707231479047315456,6
2576461,8197942,2
2583581,1471232646294474763,2
2798701,44513878,2
2903281,14223960,2
2988601,18000189,2
3044661,707231479047315456,2
3158131,32671625,2
3170651,1585761,2
3220721,813286,2
3250841,813286,3
3250841,242555999,3
3427261,956250134786002944,2
3459051,7009202,3
3459051,17062028,5
3459051,17534649,2
3459051,811229675758505984,2
3617901,755135678422327296,4
3630501,14603515,3
3632161,39245720,2
3632161,87805916,3
3632161,380268462,2
3768771,18948541,2
3839911,19282280,2
3930521,138203134,2
4077671,106284796,2
4135401,956250134786002944,2
4147471,46119836,3
4218881,17645466,2
4218881,111349115,2
4240721,956250134786002944,2
4390331,878284831,2
4491811,38975663,2
4491811,138203134,2
4491811,390039185,2
4500691,455882215,2
4621881,21150492,2
4833701,956250134786002944,2
4898091,175322763,2
4937061,11347122,3
4937061,30791070,2
4937061,32431468,2
4937061,66213051,2
4937061,88215673,4
4937061,380268462,4
4937571,1046826741262471168,2
5041531,28587768,2
5360012,34093167,2
5360012,313044883,2
5385802,289147160,2
5409972,2467791,2
5409972,242555999,2
5411042,1142127602452160512,2
5417492,813286,3
5477342,807095,2
5477342,17001490,2
5477342,242555999,2
5477342,299273962,2
5477342,732787392722182144,2
5477342,956250134786002944,2
5516892,813286,3
5546982,811229675758505984,2
5618162,755991,4
5659662,380648579,2
5717862,847884217,2
5718732,3422156357,2
5774252,150856088,2
5774252,1468622868032466946,2
5780202,420100653,2
5794002,18080108,3
5794002,26036200,2
5794002,123504748,7
5794002,993197738081898497,2
5794002,1081945529112821762,4
5839882,7847192,2
5840082,139823781,2
5864792,93888820,2
5864792,211953429,3
5864792,2184934963,3
5864792,956250134786002944,2
5889372,390039185,2
5952352,73299652,2
5952362,249348006,2
5953552,236507014,3
5995162,390039185,2
5998492,216056059,6
5998492,1081671504088174592,3
6021882,281029123,2
6021882,870629200348274688,2
6073052,32792712,2
6073052,380648579,2
6092972,1133463477656457216,2
6097272,44170913,4
6097272,1361914237,5
6107302,1652541,3
6107302,5988062,2
6107302,14293310,2
6107302,14603515,2
6107302,15110431,4
6107302,15808647,2
6107302,23922797,3
6107302,31696962,2
6107302,34713362,5
6107302,51241574,4
6107302,380648579,2
6107302,436429668,2
6107302,783719151684685824,4
6107392,575211694,2
6114122,79749258,2
6114142,138203134,2
6179542,956250134786002944,3
6266142,17463923,2
6321752,591211894,2
6365102,878284831,3
6369312,4216062853,2
6443392,1652541,2
6450122,820354372827758592,2
6451342,26559241,2
6452622,14478260,2
6509832,284920800,4
6510642,15489945,2
6522972,1957610664,2
6529442,800285348261556224,2
6531902,223771625,2
6563122,2990222894,2
6596822,14321959,2
6653022,71286165,3
6689482,2467791,2
6691762,3005897708,2
6692952,19402238,2
6692952,19539716,2
6692952,31957479,3
6692952,51241574,2
6692952,113424792,3
6692952,344395626,4
6692952,385326089,2
6692952,389673559,3
6692952,845553265,2
6692952,800285348261556224,2
6724252,2474749586,2
6863692,123504748,3
6872402,47063142,3
6872402,138203134,2
6872422,3005897708,3
6872422,774195721000087552,2
6883122,260478229,2
6942722,95869752,2
6947892,216056059,2
6975452,16964008,2
7002622,961134787,2
7005172,956250134786002944,5
7009202,1361914237,2
7032502,32950484,2
7144282,2876041031,2
7215512,1924267292,2
7215512,911952186208342016,2
7262682,58436094,3
7262682,80802900,2
7262682,211953429,3
7262682,260478229,2
7262682,267622639,2
7262682,2184934963,6
7262682,2270905347,3
7262682,3005897708,2
7262682,3245069205,5
7262682,811229675758505984,2
7262682,956250134786002944,9
7262682,1066521202519416833,3
7301112,390039185,2
7334062,1534979048044216323,5
7377622,19658826,2
7398642,936557520986001410,2
7401212,16787084,2
7401212,594886554,2
7401212,958192618940252160,2
7424492,16973333,2
7425082,870629200348274688,2
7453982,138203134,2
7453982,956250134786002944,2
7506382,420100653,2
7506382,611278121,3
7530562,878284831,2
7553862,66618330,2
7558752,16228479,2
7558752,26239840,2
7589052,707231479047315456,2
7647572,956250134786002944,2
7671832,420100653,2
7671832,956250134786002944,3
7679022,390039185,2
7685912,3794031137,2
7732612,956250134786002944,2
7744362,96906231,2
7744362,97054224,2
7771262,80802900,2
7771842,15985999,2
7776912,16664681,2
7796912,83466368,2
7807292,103955861,3
7824742,95869752,2
7890622,266816841,2
7892372,26020906,2
7892372,1179416455600889864,2
7892372,1471232646294474763,3
7892372,1483757897251278852,2
7900802,1361914237,4
7922582,813286,2
7950832,353958918,2
7962452,139823781,2
7962452,164554364,2
7962452,218975278,2
7964862,42568295,2
7980392,16664681,2
8039552,25067168,2
8039552,380648579,2
8112562,39002335,2
8112562,707231479047315456,2
8112562,755135678422327296,3
