user_id,original_author,nb_retweeted
1999,1051171,2
3634,378643551,2
9774,956250134786002944,2
10231,2355243272,2
11364,34317032,2
17773,471287735,3
22713,69961657,2
29283,51241574,2
50613,344395626,2
59173,14260960,2
66873,6134882,3
69053,96414030,2
69053,185817496,3
69053,331803536,2
476083,1351954028163452929,2
621713,1571068567,2
624453,1531708171470905344,2
643753,2355243272,2
696163,2355243272,2
698223,956250134786002944,2
755296,8500962,2
755296,14106829,2
755296,38975663,2
756287,1004605801,2
797835,237244779,5
797835,456865788,2
809510,1947072912,2
819284,2735591,2
821351,44135322,2
887691,95869752,2
973531,870644269,6
1002571,1347721083726696450,2
1024601,54399803,2
1106271,707231479047315456,2
1119741,119384544,2
1125541,1465909396559605765,2
1171621,5880462,3
1171621,15305044,4
1171621,17607488,3
1171621,79749258,2
1171621,109338845,2
1171621,140252240,4
1171621,216056059,11
1171621,401775393,3
1171621,420100653,13
1171621,524686117,2
1171621,1361914237,2
1221471,3188447983,2
1235411,34317032,2
1296661,1336311897050771456,2
1366811,70736359,2
1367531,1336852817886253057,11
1397911,138168339,2
1435461,14603515,2
1688351,80802900,3
1840111,972611390757310464,2
1914301,3716338821,3
1917731,2730222072,2
1994321,25049056,2
2052911,528674835,2
2052911,1417051838831005697,2
2063181,18080108,3
2063181,21150492,2
2063181,707231479047315456,6
2063181,1355721251180961792,2
2188001,344395626,3
2188001,2184934963,3
2465361,2207129125,2
2570001,707231479047315456,4
2570001,734703626099232768,2
2576461,8197942,3
2729061,14855994,2
2955691,19658826,2
3029181,3140662712,2
3158131,32671625,2
3177601,956250134786002944,2
3254711,2355243272,2
3408951,160856325,2
3459051,5360012,3
3459051,15193285,2
3459051,17062028,4
3459051,17534649,2
3630501,14603515,4
3632161,380268462,2
4039221,1398264333113729037,2
4077671,3459051,2
4077671,106284796,2
4218881,17645466,3
4233671,20729667,2
4233671,2474749586,2
4240721,956250134786002944,2
4240721,1240233117543211008,2
4254951,2355243272,2
4491811,38975663,3
4491811,232869373,2
4500691,1228362463,2
4621881,21150492,2
4888441,1063839405977337856,2
4937061,30791070,2
4937061,1342292575307190272,2
5360012,313044883,2
5385802,289147160,2
5409972,242555999,2
5477342,732787392722182144,2
5516892,803694179079458816,4
5516892,1349149096909668363,2
5546982,811229675758505984,2
5611932,1309544809787305984,4
5618162,755991,3
5718732,3422156357,2
5725012,23128315,2
5749002,2666969059,2
5774252,1361914237,2
5774252,1468622868032466946,2
5780202,420100653,2
5780202,2355243272,2
5780912,34713362,2
5794002,16117029,2
5794002,18080108,4
5794002,123504748,2
5794002,707231479047315456,4
5794002,1081945529112821762,3
5794002,1089405460929806336,2
5839882,111954709,3
5839882,121858259,2
5864792,2184934963,3
5952352,1424179013472309253,5
5953552,236507014,3
5998492,216056059,10
6039912,707231479047315456,2
6073052,16973333,2
6073052,40789325,3
6073052,2857031384,2
6092972,1133463477656457216,2
6097272,25960714,2
6097272,1361914237,5
6102652,7313362,2
6107302,807095,3
6107302,1652541,2
6107302,15110431,4
6107302,23922797,2
6107302,51241574,3
6107302,331803536,2
6107302,380648579,3
6107302,436429668,2
6107302,2881236430,2
6107302,783719151684685824,2
6107392,575211694,6
6111952,1439081204704157705,2
6114122,79749258,2
6144142,1122396073555660800,2
6174712,2479226604,2
6179542,956250134786002944,3
6203722,866958995784970241,2
6240732,1479199834557059077,2
6266142,807095,2
6266142,2184934963,3
6321752,591211894,3
6349082,23660505,2
6393032,47526275,2
6443392,1652541,2
6469212,11203972,2
6509832,284920800,7
6510642,8442372,2
6510642,15489945,3
6531902,3140662712,2
6531902,1240233117543211008,3
6563122,2990222894,2
6576492,12011422,2
6596822,14321959,2
6692952,19402238,2
6692952,956250134786002944,5
6730222,781293,2
6872422,3005897708,3
7005172,956250134786002944,5
7009202,1361914237,2
7215512,2648302411,2
7262682,12588712,2
7262682,58436094,3
7262682,80802900,2
7262682,119384544,2
7262682,211953429,3
7262682,2184934963,2
7262682,3140662712,2
7262682,3245069205,3
7262682,811229675758505984,2
7262682,956250134786002944,7
7291812,170254080,2
7318362,956250134786002944,2
7334062,1534979048044216323,2
7394922,274606076,2
7398642,936557520986001410,2
7401212,2224079705,5
7424492,16973333,4
7425082,2479226604,2
7453982,956250134786002944,2
7481102,216056059,2
7506382,611278121,3
7553862,66618330,2
7589052,707231479047315456,5
7671832,956250134786002944,3
7685912,3794031137,2
7720992,956250134786002944,2
7748402,19408187,2
7778772,390842981,2
7796912,484663513,3
7816702,28817015,2
7829912,825757017683943424,2
7829912,1194801500498931712,2
7890622,266816841,2
7892372,26020906,2
7892372,1122858502874124288,2
7892372,1394759320496218112,2
7892372,1483757897251278852,2
7900802,1361914237,4
7901142,16400289,2
7950832,8197942,2
7950832,353958918,2
7950832,2479226604,2
7950832,870629200348274688,2
