user_id,original_author,nb_retweeted
884436106724376580,1356958547603513346,36
884436106724376580,1370004282049781760,6
884452263321890816,1438314668481662978,10
884456884459012097,1034180386736295938,6
884456884459012097,1096205507348623360,4
884456884459012097,1206557922546913287,6
884456884459012097,1477007686143250435,6
884469416561434624,1006419421244678144,2
884474746112532480,1216118282966786048,9
884476034506248194,1496941338062901254,6
884476034506248194,1528156842609762309,4
884480224808906752,1230878098985570304,2
884526055889010693,1429400366819512323,4
884527805727461377,1493909251764461576,2
884529375772913664,1558448055053176832,9
884549528711516167,1217973309993713664,6
884554251120390146,1324336290159071232,4
884561661322985472,1029094268542099457,4
884561661322985472,1163992520252153857,4
884564341143461888,1580743165178351617,8
884568552782438400,1420455992676978692,6
884583922427875328,1446932149148344320,6
884586449831686145,1361785376747122691,6
884590237044928512,932112668542099456,6
884603405406158848,1547060724370792448,6
884610738978832384,1351610277536489472,4
884622284660498435,1195329078758391808,6
884622284660498435,1324336290159071232,2
884622284660498435,1562232713691574272,2
884626095701508096,1270133776748855304,2
884630099970056192,1009022579900702721,9
884630099970056192,1031991523162828800,15
884630099970056192,1063839405977337856,4
884630099970056192,1193823126309818368,6
884630099970056192,1237258822965575680,4
884656463934869505,1138458175663988738,4
884660418714652672,895218342981582848,4
884660418714652672,920240263750025216,12
884660418714652672,963672748768813056,6
884660418714652672,1136529889123741696,27
884660418714652672,1229412328594010112,4
884660418714652672,1231879097036369922,30
884660418714652672,1232569382565339136,7
884660418714652672,1367402031250436096,27
884660418714652672,1422834643712151554,27
884660418714652672,1439513383686918145,21
884686030833569792,1430835721556926464,4
884725084371521536,1122858502874124288,2
884725084371521536,1151429767029305344,4
884725084371521536,1206607383843262464,2
884725084371521536,1326580621691514880,6
884725084371521536,1471232646294474763,4
884725084371521536,1580832806716030976,2
884725628389384192,1167352209723613184,2
884737728147017728,1128723394629971969,23
884742538464075776,1430835721556926464,6
884757999918567424,1264992884316610562,8
884767061947318277,1112724144427139072,6
884771343283220482,1344256277518692354,6
884798058332119040,1264992884316610562,6
884808682508300288,1339166129110065152,7
884808787743227904,1062105262222426112,6
884810603730268162,1043185714437992449,7
884810603730268162,1193823126309818368,4
884810603730268162,1324336290159071232,2
884810603730268162,1366565625401909249,8
884810603730268162,1430211561491206147,2
884810603730268162,1477731675043946499,4
884810603730268162,1519692789537067008,6
884825324604850176,1264992884316610562,6
884825324604850176,1430835721556926464,4
884825671104679936,966760773262462976,6
884832252990980096,975864211002855424,9
884832252990980096,998660435019730944,6
884843914611609602,1264992884316610562,6
884854838827380736,1386803089886220289,2
884871410740600833,1458873681384558595,2
884871410740600833,1526744366252843011,2
884880400660803585,1556327611772665857,10
884888648008818688,1132436042836054016,6
884890262610337794,1043185714437992449,6
884910693736206336,1477731675043946499,2
884928248236429312,1349149096909668363,2
884936318202945536,1292476725977387010,2
884944529358553088,1355721251180961792,4
884953515856187394,1270133776748855304,6
884953683640950784,1115205285075935232,6
884955200498413572,958192618940252160,2
