user_id,original_author,nb_retweeted
3187848737,1100799551252979713,9
3187848737,1424372867114754050,6
3187848737,1490493495672332289,6
3187848737,1511686395743645696,6
3187930346,1015664101073342465,9
3187962190,1241716519710662658,4
3188088152,4196031009,2
3188088152,956250134786002944,8
3188088152,1234894951575519237,4
3188088152,1437536051350818816,6
3188088152,1483150131486552064,6
3188111040,1486069441259397125,5
3188117449,1433914102959779845,6
3188160816,870629200348274688,2
3188160816,1136477917939027968,4
3188160816,1213469887424675840,4
3188160816,1238370241169616897,13
3188160816,1326889278664658951,6
3188160816,1369160185315430402,2
3188160816,1460733874724487168,5
3188160816,1468622868032466946,2
3188183046,3827830753,4
3188183046,739844197935644672,4
3188183046,1248740895375200256,2
3188183046,1349149096909668363,14
3188183046,1354833262431133696,4
3188183046,1486069441259397125,2
3188269789,1124022135335325696,6
3188365332,1542432112116207617,9
3188379497,1472540645705273345,2
3188401949,1187835922118787073,4
3188401949,1355721251180961792,6
3188439661,870629200348274688,6
3188439661,926019424154349568,4
3188447983,3223505185,6
3188447983,716202836170649600,6
3188447983,920549486363009024,12
3188447983,1351781125056835584,6
3188447983,1443557904569696256,14
3188447983,1455691676551299076,9
3188447983,1473304609921720325,9
3188447983,1480811009069633536,6
3188447983,1498533309651255296,6
3188447983,1505438264999612416,2
3188447983,1538697730822139904,6
3188580002,1305105122108805120,12
3188616276,811229675758505984,12
3188629370,3285097909,6
3188629370,3302273730,6
3188629370,3379962305,6
3188629370,852579395315171328,4
3188629370,912335680176615424,6
3188711126,1267790331132731394,2
3188720277,1430835721556926464,4
3188723314,1090715513586679813,2
3188726799,781639819600490500,6
3188726799,1293905231135342592,6
3188871920,1437470568622673920,6
3188918976,765255265503543296,8
3189160884,956250134786002944,8
3189167975,1329800117344497665,6
3189227275,1430835721556926464,4
3189446380,915531082384191488,2
3189787423,811229675758505984,9
3189787423,1382337056412733443,3
3189877476,1487122807867781126,4
3189885294,823468821696626690,4
3189885294,830331048223469568,4
3189885294,887781377759879168,4
3189885294,902596925123330054,4
3189885294,926309671773683712,4
3189885294,1008688766062661632,4
3189885294,1124022135335325696,35
3189885294,1148442735734677504,18
3189885294,1160263164078022656,30
3189885294,1166444989791948800,4
3189885294,1166696554239016962,4
3189885294,1207190229385220097,4
3189885294,1248995989102276608,2
3189885294,1270133776748855304,41
3189885294,1293652983129964545,30
3189885294,1310449270789726208,10
3189885294,1366706535758516226,4
3189885294,1370404690194731016,2
3189885294,1399956816218398730,4
3189885294,1404797639040843784,8
3189885294,1439807078705500161,8
3189885294,1443986304178475012,16
3189885294,1462339057531244544,4
