user_id,original_author,nb_retweeted
1496617271867097091,1522492866790055936,11
1496617351864856577,1548059402761949185,4
1496625280877985793,1525408003507204096,6
1496627735363403779,1501718060910411777,17
1496630404027015171,1504670261534429184,6
1496640151824576512,1509187086078910469,6
1496660956973346818,1501279581311021057,6
1496660956973346818,1502123718281248768,7
1496660956973346818,1503409337871515656,6
1496660956973346818,1505939967779950593,6
1496660956973346818,1508010180256092160,12
1496660956973346818,1523071997277876224,6
1496667702290956289,1498416355611189248,6
1496687190566486019,1522344926100471811,6
1496692648978968578,1539947315749916672,2
1496698226430611465,1498416355611189248,6
1496701320597843974,1498677162769010688,6
1496701320597843974,1518775441452158977,6
1496704895692382213,1538089985911685120,6
1496712767403065344,1503351792683393036,6
1496731494043111425,1546121579981144065,6
1496731867684429825,1525725444607201280,2
1496731867684429825,1526446974559559680,2
1496731867684429825,1533724853437509632,2
1496731867684429825,1541716366830477315,2
1496731867684429825,1542018584389582851,2
1496739417012244485,1500722823601565697,6
1496758846316032002,1525725444607201280,2
1496758846316032002,1526446974559559680,4
1496758846316032002,1526447345914761225,2
1496758846316032002,1531915162621460480,4
1496758846316032002,1532747368721948672,3
1496758846316032002,1546600283979108354,2
1496762771463102465,1501621248790519811,5
1496762771463102465,1502499968732569603,12
1496762771463102465,1508346413725491202,2
1496762771463102465,1514107589499490310,6
1496762771463102465,1516761868366397441,4
1496762771463102465,1524020029876064258,2
1496762771463102465,1525725444607201280,4
1496762771463102465,1526110070903345152,4
1496762771463102465,1526447345914761225,20
1496762771463102465,1531915162621460480,18
1496762771463102465,1535925342967562240,10
1496762771463102465,1543111489904574465,6
1496762771463102465,1546600283979108354,6
1496766764788895749,1500373451751976961,6
1496766764788895749,1520442395263143937,9
1496767976179179520,1500198758654611468,2
1496787067648585729,1514964542383706112,2
1496807312526303234,1503715480338579456,9
1496807312526303234,1511005847417233411,11
1496812321682776068,1497806061872373760,28
1496819952589942790,1496840970486390786,135
1496823305252315136,1526611289740550146,4
1496834410628452356,1518981327571144707,4
1496834410628452356,1527772685731868672,4
1496834410628452356,1539947315749916672,10
1496836238812360705,1499090047382999041,3
1496837910108254221,1499733416874594307,2
1496840970486390786,1518676895100928000,77
1496840970486390786,1525190763717484547,75
1496840970486390786,1533071526693679104,75
1496841238355472391,1499929293736280076,6
1496841238355472391,1501192662011228162,6
1496841238355472391,1510664217279442944,15
1496847796913192962,1508186192763830279,3
1496866038507577344,1501409938437988355,2
