user_id,original_author,nb_retweeted
202987541,3030452571,24
202994409,282914879,4
202994409,1158193640,2
202994409,998825510552723456,2
203016558,608610375,6
203016558,811229675758505984,6
203028789,319597593,6
203034083,2582596082,2
203035760,2597794454,83
203042057,1419366767772712962,6
203045293,1566344358,2
203045293,1201095989249167360,2
203061590,216013796,2
203063155,929076201187975168,13
203073011,3245069205,2
203080780,849880970,6
203080780,707231479047315456,2
203102535,3699063315,11
203102535,821016394083008512,13
203112207,259444543,2
203112207,888591782153338880,2
203113046,1163992520252153857,4
203113709,418336635,2
203113709,531283526,6
203113709,1546442256,8
203113709,778860636574973952,6
203113984,438381992,6
203119681,209526225,7
203119681,1524774320,6
203119681,762940618444251136,11
203121291,4008078195,6
203123011,228705077,14
203123011,241640955,22
203123011,244650352,9
203123011,245750555,6
203123011,249939066,2
203123011,275792880,6
203123011,300388340,2
203123011,334824968,6
203123011,348620634,4
203123011,366449481,6
203123011,377091309,6
203123011,512066764,6
203123011,516583662,6
203123011,527944350,2
203123011,735211087,2
203123011,805464374,4
203123011,870425240,6
203123011,889933904,6
203123011,894381348,6
203123011,918272286,18
203123011,1063134018,6
203123011,1092430645,4
203123011,1108311450,6
203123011,1112542074,10
203123011,1138100232,6
203123011,1345501704,6
203123011,1568422482,8
203123011,1944441823,2
203123011,2210442087,3
203123011,2245822809,14
203123011,2334165923,6
203123011,2337246962,17
203123011,2355267146,4
203123011,2448438361,2
203123011,2536457582,6
203123011,2544099769,18
203123011,2557859383,29
203123011,2558166399,6
203123011,2582892690,16
203123011,2771971689,26
203123011,2855921184,2
203123011,2965327226,6
203123011,2995204103,5
203123011,3027175813,8
203123011,3044664527,6
203123011,3221367193,2
203123011,3243677896,6
203123011,3248009314,55
203123011,3298033526,6
203123011,3788262254,6
203123011,3997870336,4
203123011,4519078039,6
203123011,4602980661,12
203123011,4864402683,6
203123011,747162710677217280,10
203123011,753796738322931712,6
203123011,757420913704865793,2
203123011,762132106810187777,2
203123011,780111689626681344,26
203123011,805197692083138560,2
203123011,850124612549705728,18
203123011,876479489500487681,8
203123011,906258468188893185,2
203123011,921669687011721217,2
203123011,948223698649124870,6
203123011,983175994512060416,6
203123011,1027550487212580864,6
203123011,1134193693827751938,16
203123011,1150280908601081856,2
203123011,1180991940042661888,7
203123011,1181514938680057856,2
203123011,1214390197712019457,4
203123011,1239669568546586629,8
203123011,1240391957471547392,6
203123011,1250876048499228672,6
203123011,1269801585787494401,5
203123011,1271424925052657666,6
203123011,1280174747159080968,6
203123011,1327928839847219201,6
203123011,1360345646826483717,11
203123011,1404553822253449219,9
203123011,1426900777210191879,2
203123011,1442982023287685124,4
203123011,1458515058019950601,6
203123011,1460007078077120518,20
203123011,1473016667747799042,9
203123011,1475652472131698691,18
203123011,1481430120267235333,4
203123011,1485028558066130944,3
203123011,1495215371456061441,6
203123011,1495890539929120775,4
203123011,1507766459929300995,5
203123011,1518715355543310337,6
203123011,1518748527593144323,6
203123011,1519038096943243264,6
203123011,1535529456911077376,6
203123011,1536705045965807618,9
203123011,1539648739723329536,6
203123011,1542227253664382985,4
203123011,1542684225391845380,2
203123011,1547028320000303106,4
203123011,1547813225445482496,2
203123011,1553081705002573824,2
203123011,1564745883136434176,6
203123011,1573412395468439557,6
203123011,1587095324006514688,6
203123011,1589832636792705025,6
203123011,1590844840215994368,4
203123011,1600411952907517952,4
203131060,1043185714437992449,6
