user_id,original_author,nb_retweeted
762,199766003,2
767,34093167,2
767,199766003,2
13261,34317032,2
13602,818278134,2
287713,38217974,2
458173,788697546,2
582543,19550262,2
621713,1571068567,3
654203,286788691,2
755113,2365887990,2
797835,842679437263028226,2
909901,800285348261556224,2
1004331,16629431,2
1120611,16254500,2
1171621,34317032,4
1171621,401775393,2
1171621,420100653,2
1235411,34317032,2
1297531,247851217,2
1337371,260478229,2
1367531,1336852817886253057,4
1417921,16988038,4
1417921,125217296,3
1435461,199766003,2
1497941,966687795405316096,2
1501751,3374231,2
1769551,199766003,2
1774231,1039998957433368581,3
1994321,25049056,2
2067661,462519028,2
2197351,276713213,2
2276201,629133,3
2569881,750632869572251648,2
2622551,3240296269,2
2798701,8510242,2
2833551,420100653,2
2931551,34317032,5
2992881,1110211185595555843,2
3459051,5360012,2
4012161,1425896110443405319,2
4078421,1361385109736329216,2
4218881,34317032,2
4937061,19767193,5
4937061,2666790169,2
4937061,3883416257,2
5306652,956296561289453568,2
5474222,1081945529112821762,2
5477342,392380050,2
5516892,939091,2
5516892,1349149096909668363,5
5531162,1475264520692064257,2
5618162,755991,2
5618162,8510242,2
5780202,1412646787,3
5794002,21150492,2
5850542,34317032,3
6004542,21150492,4
6004542,123504748,2
6044272,2666969059,2
6107302,8963722,2
6107302,15110431,4
6107302,20068053,2
6107302,162118290,2
6158872,718035808310194176,2
6266142,2184934963,2
6266142,1040334402235060224,2
6484742,95869752,2
6568302,420100653,3
6996062,2315698776,2
7005172,956250134786002944,2
7005172,1208072844032258048,2
7005172,1222073233538609152,3
7005172,1471574049205723140,4
7009202,44170913,11
7166582,1450779345325281283,2
7301112,41657673,2
7377622,18949452,2
7419552,14855994,4
7421502,75742264,2
7559022,185290543,2
7598552,26417909,2
7771262,80802900,2
7891552,3980516359,2
7892372,1167826204910673921,2
7950832,44170913,15
7950832,877490773,2
8039552,459876432,2
8096412,36736134,2
8112562,95869752,4
8224502,913391127381889024,2
8320832,380956211,2
8447362,1189043576,2
